"inc0"	"inc2500"	"inc5000"	"inc7500"	"inc10000"	"inc12500"	"inc15000"	"inc17500"	"inc20000"	"inc22500"	"inc25000"	"inc27500"	"inc30000"	"inc32500"	"inc35000"	"inc37500"	"inc40000"	"inc42500"	"inc45000"	"inc47500"	"inc50000"	"inc52500"	"inc55000"	"inc57500"	"inc60000"	"inc62500"	"inc65000"	"inc67500"	"inc70000"	"inc72500"	"inc75000"	"inc77500"	"inc80000"	"inc82500"	"inc85000"	"inc87500"	"inc90000"	"inc92500"	"inc95000"	"inc97500"	"inc100000"	"inc102500"	"inc105000"	"inc107500"	"inc110000"	"inc112500"	"inc115000"	"inc117500"	"inc120000"	"inc122500"	"inc125000"	"inc127500"	"inc130000"	"inc132500"	"inc135000"	"inc137500"	"inc140000"	"inc142500"	"inc145000"	"inc147500"	"inc150000"	"inc152500"	"inc155000"	"inc157500"	"inc160000"	"inc162500"	"inc165000"	"inc167500"	"inc170000"	"inc172500"	"inc175000"	"inc177500"	"inc180000"	"inc182500"	"inc185000"	"inc187500"	"inc190000"	"inc192500"	"inc195000"	"inc197500"	"inc200000"	"inc202500"	"inc205000"	"inc207500"	"inc210000"	"inc212500"	"inc215000"	"inc217500"	"inc220000"	"inc222500"	"inc225000"	"inc227500"	"inc230000"	"inc232500"	"inc235000"	"inc237500"	"inc240000"	"inc242500"	"inc245000"	"inc247500"	"inc250000"	"inc252500"	"inc255000"	"inc257500"	"inc260000"	"inc262500"	"inc265000"	"inc267500"	"inc270000"	"inc272500"	"inc275000"	"inc277500"	"inc280000"	"inc282500"	"inc285000"	"inc287500"	"inc290000"	"inc292500"	"inc295000"	"inc297500"	"inc300000"	"inc302500"	"inc305000"	"inc307500"	"inc310000"	"inc312500"	"inc315000"	"inc317500"	"inc320000"	"inc322500"	"inc325000"	"inc327500"	"inc330000"	"inc332500"	"inc335000"	"inc337500"	"inc340000"	"inc342500"	"inc345000"	"inc347500"	"inc350000"	"inc352500"	"inc355000"	"inc357500"	"inc360000"	"inc362500"	"inc365000"	"inc367500"	"inc370000"	"inc372500"	"inc375000"	"inc377500"	"inc380000"	"inc382500"	"inc385000"	"inc387500"	"inc390000"	"inc392500"	"inc395000"	"inc397500"	"inc400000"	"inc402500"	"inc405000"	"inc407500"	"inc410000"	"inc412500"	"inc415000"	"inc417500"	"inc420000"	"inc422500"	"inc425000"	"inc427500"	"inc430000"	"inc432500"	"inc435000"	"inc437500"	"inc440000"	"inc442500"	"inc445000"	"inc447500"	"inc450000"	"inc452500"	"inc455000"	"inc457500"	"inc460000"	"inc462500"	"inc465000"	"inc467500"	"inc470000"	"inc472500"	"inc475000"	"inc477500"	"inc480000"	"inc482500"	"inc485000"	"inc487500"	"inc490000"	"inc492500"	"inc495000"	"inc497500"	"inc500000"	"state"	"grp"
0	0	0	0	0	0	0	75	150	225	300	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	3125	3262	3400	3537	3675	3812	3950	4087	4225	4362	4500	4637	4775	4912	5050	5200	5350	5500	5650	5800	5950	6100	6250	6400	6550	6700	6850	7000	7150	7300	7450	7600	7750	7900	8050	8200	8350	8500	8650	8800	8950	9100	9250	9400	9550	9700	9850	10000	10150	10300	10450	10600	10750	10900	11050	11212	11375	11537	11700	11862	12025	12187	12350	12512	12675	12837	13000	13162	13325	13487	13650	13812	13975	14137	14300	14472	14645	14817	14990	15162	15335	15507	15680	15852	16025	16197	16370	16542	16715	16887	17060	17232	17405	17577	17750	17922	18095	18267	18440	18612	18785	18957	19130	19302	19475	19647	19820	19992	20165	20337	20510	20682	20855	21027	21200	21372	21545	21717	21890	22062	22235	22407	22580	22752	22925	23097	23270	23442	23615	23787	23960	24132	24305	24477	24650	24822	24995	25167	25340	25512	25685	25857	26030	26202	26375	26547	26720	26892	27065	27237	27410	27582	27755	27927	28100	28272	28445	28617	28790	28962	29135	29307	29480	29652	29825	29997	30170	30342	30515	"CT"	"sgl2"
0	0	0	0	0	0	0	119	239	359	484	614	749	888	1027	1166	1304	1443	1582	1721	1859	1998	2137	2276	2414	2553	2707	2872	3037	3202	3367	3532	3697	3862	4027	4192	4357	4522	4687	4852	5017	5182	5347	5512	5677	5842	6007	6172	6337	6502	6667	6832	6997	7162	7327	7492	7657	7822	7987	8152	8317	8482	8647	8812	8977	9142	9307	9472	9637	9802	9967	10132	10297	10462	10627	10792	10957	11122	11287	11452	11617	11782	11947	12112	12277	12442	12607	12772	12937	13102	13267	13432	13597	13762	13927	14092	14257	14422	14587	14752	14917	15082	15247	15412	15577	15742	15907	16072	16237	16402	16567	16732	16897	17062	17227	17392	17557	17722	17887	18052	18217	18382	18547	18712	18877	19042	19207	19372	19537	19702	19867	20032	20197	20362	20527	20692	20857	21022	21187	21352	21517	21682	21847	22012	22177	22342	22507	22672	22837	23002	23167	23332	23497	23662	23827	23992	24157	24322	24487	24652	24817	24982	25147	25312	25477	25642	25807	25972	26137	26302	26467	26632	26797	26962	27127	27292	27457	27622	27787	27952	28117	28282	28447	28612	28777	28942	29107	29272	29437	29602	29767	29932	30097	30262	30427	30592	30757	30922	31087	31252	31417	"DE"	"sgl2"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"FL"	"sgl2"
0	0	0	0	0	22	92	205	350	500	650	800	950	1100	1250	1400	1550	1700	1850	2000	2150	2300	2450	2600	2750	2900	3050	3200	3350	3500	3650	3800	3950	4100	4250	4400	4550	4700	4850	5000	5150	5300	5450	5600	5750	5900	6050	6200	6350	6500	6650	6800	6950	7100	7250	7400	7550	7700	7850	8000	8150	8300	8450	8600	8750	8900	9050	9200	9350	9500	9650	9800	9950	10100	10250	10400	10550	10700	10850	11000	11150	11300	11450	11600	11750	11900	12050	12200	12350	12500	12650	12800	12950	13100	13250	13400	13550	13700	13850	14000	14150	14300	14450	14600	14750	14900	15050	15200	15350	15500	15650	15800	15950	16100	16250	16400	16550	16700	16850	17000	17150	17300	17450	17600	17750	17900	18050	18200	18350	18500	18650	18800	18950	19100	19250	19400	19550	19700	19850	20000	20150	20300	20450	20600	20750	20900	21050	21200	21350	21500	21650	21800	21950	22100	22250	22400	22550	22700	22850	23000	23150	23300	23450	23600	23750	23900	24050	24200	24350	24500	24650	24800	24950	25100	25250	25400	25550	25700	25850	26000	26150	26300	26450	26600	26750	26900	27050	27200	27350	27500	27650	27800	27950	28100	28250	28400	28550	28700	28850	29000	29150	"GA"	"sgl2"
0	0	0	26	96	224	361	519	679	849	1020	1200	1381	1571	1761	1951	2141	2334	2531	2729	2926	3124	3326	3532	3738	3945	4151	4357	4563	4770	4976	5182	5388	5595	5801	6007	6213	6420	6626	6832	7038	7245	7451	7657	7863	8070	8276	8482	8688	8895	9101	9307	9513	9720	9926	10132	10338	10545	10751	10957	11163	11370	11576	11782	11988	12195	12401	12607	12813	13020	13226	13432	13638	13845	14051	14257	14463	14670	14876	15082	15288	15495	15701	15907	16113	16320	16526	16732	16938	17145	17351	17557	17763	17970	18176	18382	18588	18795	19001	19207	19413	19620	19826	20032	20238	20445	20651	20857	21063	21270	21476	21682	21888	22095	22301	22507	22713	22920	23126	23332	23538	23745	23951	24157	24363	24570	24776	24982	25188	25395	25601	25807	26013	26220	26426	26632	26838	27045	27251	27457	27663	27870	28076	28282	28488	28695	28901	29107	29313	29520	29726	29932	30138	30345	30551	30757	30963	31170	31376	31582	31788	31995	32201	32407	32613	32820	33026	33232	33438	33645	33851	34057	34263	34470	34676	34882	35088	35295	35501	35707	35913	36120	36326	36532	36738	36945	37151	37357	37563	37770	37976	38182	38388	38595	38801	39007	39213	39420	39626	39832	40038	"HI"	"sgl2"
0	0	0	0	0	0	0	0	24	120	251	420	600	785	970	1155	1340	1525	1710	1895	2080	2265	2450	2635	2820	3005	3190	3375	3560	3745	3930	4115	4300	4485	4670	4855	5040	5225	5410	5595	5780	5965	6150	6335	6520	6705	6890	7075	7260	7445	7630	7815	8000	8185	8370	8555	8740	8925	9110	9295	9480	9665	9850	10035	10220	10405	10590	10775	10960	11145	11330	11515	11700	11885	12070	12255	12440	12625	12810	12995	13180	13365	13550	13735	13920	14105	14290	14475	14660	14845	15030	15215	15400	15585	15770	15955	16140	16325	16510	16695	16880	17065	17250	17435	17620	17805	17990	18175	18360	18545	18730	18915	19100	19285	19470	19655	19840	20025	20210	20395	20580	20765	20950	21135	21320	21505	21690	21875	22060	22245	22430	22615	22800	22985	23170	23355	23540	23725	23910	24095	24280	24465	24650	24835	25020	25205	25390	25575	25760	25945	26130	26315	26500	26685	26870	27055	27240	27425	27610	27795	27980	28165	28350	28535	28720	28905	29090	29275	29460	29645	29830	30015	30200	30385	30570	30755	30940	31125	31310	31495	31680	31865	32050	32235	32420	32605	32790	32975	33160	33345	33530	33715	33900	34085	34270	34455	34640	34825	35010	35195	35380	"ID"	"sgl2"
0	0	0	0	0	0	22	116	210	303	397	491	585	678	772	866	960	1053	1147	1241	1335	1428	1522	1616	1710	1803	1897	1991	2085	2178	2272	2366	2460	2553	2647	2741	2835	2928	3022	3116	3210	3303	3397	3491	3585	3678	3772	3866	3960	4053	4147	4241	4335	4428	4522	4616	4710	4803	4897	4991	5085	5178	5272	5366	5460	5553	5647	5741	5835	5928	6022	6116	6210	6303	6397	6491	6585	6678	6772	6866	6960	7053	7147	7241	7335	7428	7522	7616	7710	7803	7897	7991	8085	8178	8272	8366	8460	8553	8647	8741	8835	8928	9022	9116	9210	9303	9397	9491	9585	9678	9772	9866	9960	10053	10147	10241	10335	10428	10522	10616	10710	10803	10897	10991	11085	11178	11272	11366	11460	11553	11647	11741	11835	11928	12022	12116	12210	12303	12397	12491	12585	12678	12772	12866	12960	13053	13147	13241	13335	13428	13522	13616	13710	13803	13897	13991	14085	14178	14272	14366	14460	14553	14647	14741	14835	14928	15022	15116	15210	15303	15397	15491	15585	15678	15772	15866	15960	16053	16147	16241	16335	16428	16522	16616	16710	16803	16897	16991	17085	17178	17272	17366	17460	17553	17647	17741	17835	17928	18022	18116	18210	"IL"	"sgl2"
0	0	0	0	0	0	19	100	180	261	342	423	503	584	665	746	826	907	988	1069	1149	1230	1311	1392	1472	1553	1634	1715	1795	1876	1957	2038	2118	2199	2280	2361	2441	2522	2603	2684	2764	2845	2926	3007	3087	3168	3249	3330	3410	3491	3572	3653	3733	3814	3895	3976	4056	4137	4218	4299	4379	4460	4541	4622	4702	4783	4864	4945	5025	5106	5187	5268	5348	5429	5510	5591	5671	5752	5833	5914	5994	6075	6156	6237	6317	6398	6479	6560	6640	6721	6802	6883	6963	7044	7125	7206	7286	7367	7448	7529	7609	7690	7771	7852	7932	8013	8094	8175	8255	8336	8417	8498	8578	8659	8740	8821	8901	8982	9063	9144	9224	9305	9386	9467	9547	9628	9709	9790	9870	9951	10032	10113	10193	10274	10355	10436	10516	10597	10678	10759	10839	10920	11001	11082	11162	11243	11324	11405	11485	11566	11647	11728	11808	11889	11970	12051	12131	12212	12293	12374	12454	12535	12616	12697	12777	12858	12939	13020	13100	13181	13262	13343	13423	13504	13585	13666	13746	13827	13908	13989	14069	14150	14231	14312	14392	14473	14554	14635	14715	14796	14877	14958	15038	15119	15200	15281	15361	15442	15523	15604	15684	"IN"	"sgl2"
0	0	0	0	53	166	276	398	536	674	807	940	1078	1216	1353	1496	1640	1785	1929	2074	2218	2360	2492	2641	2789	2938	3086	3235	3383	3532	3680	3829	3977	4126	4274	4439	4608	4776	4945	5113	5281	5450	5618	5781	5943	6105	6266	6428	6589	6751	6913	7074	7236	7398	7559	7721	7883	8044	8206	8367	8529	8691	8852	9014	9176	9337	9499	9661	9822	9984	10146	10307	10469	10630	10792	10954	11115	11277	11439	11600	11762	11924	12083	12234	12384	12534	12685	12835	12986	13136	13286	13437	13587	13738	13888	14039	14189	14339	14490	14640	14791	14941	15091	15242	15392	15543	15693	15844	15994	16144	16295	16445	16596	16746	16896	17047	17197	17348	17498	17649	17799	17949	18100	18250	18401	18551	18701	18852	19002	19153	19303	19453	19604	19754	19905	20055	20206	20356	20506	20657	20807	20958	21108	21258	21409	21559	21710	21860	22011	22161	22311	22462	22612	22763	22913	23063	23214	23364	23515	23665	23816	23966	24116	24267	24417	24568	24718	24868	25019	25169	25320	25470	25563	25709	25855	26001	26147	26293	26439	26585	26730	26876	27022	27168	27314	27460	27606	27752	27898	28044	28190	28336	28482	28627	28773	28919	29065	29211	29357	29503	29649	"IA"	"sgl2"
0	0	0	0	6	74	141	209	276	344	416	531	646	761	876	991	1106	1221	1336	1451	1566	1681	1796	1911	2026	2141	2256	2371	2486	2601	2716	2831	2946	3061	3176	3291	3406	3521	3636	3751	3866	3981	4096	4211	4326	4441	4556	4671	4786	4901	5016	5131	5246	5361	5476	5591	5706	5821	5936	6051	6166	6281	6396	6511	6626	6741	6856	6971	7086	7201	7316	7431	7546	7661	7776	7891	8006	8121	8236	8351	8466	8581	8696	8811	8926	9041	9156	9271	9386	9501	9616	9731	9846	9961	10076	10191	10306	10421	10536	10651	10766	10881	10996	11111	11226	11341	11456	11571	11686	11801	11916	12031	12146	12261	12376	12491	12606	12721	12836	12951	13066	13181	13296	13411	13526	13641	13756	13871	13986	14101	14216	14331	14446	14561	14676	14791	14906	15021	15136	15251	15366	15481	15596	15711	15826	15941	16056	16171	16286	16401	16516	16631	16746	16861	16976	17091	17206	17321	17436	17551	17666	17781	17896	18011	18126	18241	18356	18471	18586	18701	18816	18931	19046	19161	19276	19391	19506	19621	19736	19851	19966	20081	20196	20311	20426	20541	20656	20771	20886	21001	21116	21231	21346	21461	21576	21691	21806	21921	22036	22151	22266	"KS"	"sgl2"
0	0	20	102	227	368	513	658	803	948	1093	1238	1383	1528	1673	1818	1963	2108	2253	2398	2543	2688	2833	2978	3123	3268	3413	3558	3703	3848	3993	4138	4288	4438	4588	4738	4888	5038	5188	5338	5488	5638	5788	5938	6088	6238	6388	6538	6688	6838	6988	7138	7288	7438	7588	7738	7888	8038	8188	8338	8488	8638	8788	8938	9088	9238	9388	9538	9688	9838	9988	10138	10288	10438	10588	10738	10888	11038	11188	11338	11488	11638	11788	11938	12088	12238	12388	12538	12688	12838	12988	13138	13288	13438	13588	13738	13888	14038	14188	14338	14488	14638	14788	14938	15088	15238	15388	15538	15688	15838	15988	16138	16288	16438	16588	16738	16888	17038	17188	17338	17488	17638	17788	17938	18088	18238	18388	18538	18688	18838	18988	19138	19288	19438	19588	19738	19888	20038	20188	20338	20488	20638	20788	20938	21088	21238	21388	21538	21688	21838	21988	22138	22288	22438	22588	22738	22888	23038	23188	23338	23488	23638	23788	23938	24088	24238	24388	24538	24688	24838	24988	25138	25288	25438	25588	25738	25888	26038	26188	26338	26488	26638	26788	26938	27088	27238	27388	27538	27688	27838	27988	28138	28288	28438	28588	28738	28888	29038	29188	29338	29488	"KY"	"sgl2"
0	0	0	0	0	0	0	0	0	0	2	44	87	129	172	214	264	349	434	519	604	688	763	838	913	988	1063	1138	1213	1288	1363	1438	1513	1588	1663	1738	1844	1957	2069	2182	2294	2407	2519	2628	2736	2844	2952	3060	3168	3276	3384	3492	3600	3708	3816	3924	4032	4140	4248	4356	4464	4572	4680	4788	4896	5004	5112	5220	5328	5436	5544	5652	5760	5868	5976	6084	6192	6300	6408	6516	6624	6732	6839	6939	7040	7140	7241	7341	7442	7542	7643	7743	7844	7944	8045	8145	8246	8346	8447	8547	8648	8748	8849	8949	9050	9150	9251	9351	9452	9552	9653	9753	9854	9954	10055	10155	10256	10356	10457	10557	10658	10758	10859	10959	11060	11160	11261	11361	11462	11562	11663	11763	11864	11964	12065	12165	12266	12366	12467	12567	12668	12768	12869	12969	13070	13170	13271	13371	13472	13572	13673	13773	13874	13974	14075	14175	14276	14376	14477	14577	14678	14778	14879	14979	15080	15180	15281	15381	15482	15582	15683	15783	15845	15943	16040	16138	16235	16333	16430	16528	16625	16723	16820	16918	17015	17113	17210	17308	17405	17503	17600	17698	17795	17893	17990	18088	18185	18283	18380	18478	18575	"LA"	"sgl2"
0	0	0	0	0	0	0	0	0	0	72	217	362	507	652	797	942	1087	1234	1403	1571	1740	1909	2078	2246	2420	2599	2778	2956	3135	3314	3493	3671	3850	4029	4208	4386	4565	4744	4923	5101	5280	5459	5638	5816	5995	6174	6353	6531	6710	6889	7068	7246	7425	7604	7783	7961	8140	8319	8498	8676	8855	9034	9213	9391	9570	9749	9928	10106	10285	10464	10643	10821	11000	11179	11358	11536	11715	11894	12073	12251	12430	12609	12788	12966	13145	13324	13503	13681	13860	14039	14218	14396	14575	14754	14933	15111	15290	15469	15648	15826	16005	16184	16363	16541	16720	16899	17078	17256	17435	17614	17793	17971	18150	18329	18508	18686	18865	19044	19223	19401	19580	19759	19938	20116	20295	20474	20653	20831	21010	21189	21368	21546	21725	21904	22083	22261	22440	22619	22798	22976	23155	23334	23513	23691	23870	24049	24228	24406	24585	24764	24943	25121	25300	25479	25658	25836	26015	26194	26373	26551	26730	26909	27088	27266	27445	27624	27803	27981	28160	28339	28518	28696	28875	29054	29233	29411	29590	29769	29948	30126	30305	30484	30663	30841	31020	31199	31378	31556	31735	31914	32093	32271	32450	32629	32808	32986	33165	33344	33523	33701	"ME"	"sgl2"
0	0	0	23	118	237	261	379	498	617	736	854	973	1092	1211	1329	1448	1567	1686	1804	1923	2042	2161	2279	2398	2517	2636	2754	2873	2992	3111	3229	3348	3467	3586	3704	3823	3942	4061	4179	4298	4417	4536	4654	4777	4902	5027	5152	5277	5402	5527	5652	5777	5902	6031	6162	6294	6425	6556	6687	6819	6950	7081	7212	7348	7485	7623	7760	7898	8035	8173	8310	8448	8585	8723	8860	8998	9135	9273	9410	9548	9685	9823	9960	10098	10235	10373	10510	10648	10785	10923	11060	11198	11335	11473	11610	11748	11885	12023	12160	12298	12435	12573	12710	12852	12995	13139	13283	13427	13570	13714	13858	14002	14145	14289	14433	14577	14720	14864	15008	15152	15295	15439	15583	15727	15870	16014	16158	16302	16445	16589	16733	16877	17020	17164	17308	17452	17595	17739	17883	18027	18170	18314	18458	18602	18745	18889	19033	19177	19320	19464	19608	19752	19895	20039	20183	20327	20470	20614	20758	20902	21045	21189	21333	21477	21620	21764	21908	22052	22195	22339	22483	22627	22770	22914	23058	23202	23345	23489	23633	23777	23920	24064	24208	24352	24495	24639	24783	24927	25070	25214	25358	25502	25645	25789	25933	26077	26220	26364	26508	26652	"MD"	"sgl2"
0	0	0	56	183	311	438	566	693	821	948	1076	1203	1331	1458	1586	1713	1841	1968	2096	2223	2351	2478	2606	2733	2861	2988	3116	3243	3371	3498	3626	3753	3881	4008	4136	4263	4391	4518	4646	4773	4901	5028	5156	5283	5411	5538	5666	5793	5921	6048	6176	6303	6431	6558	6686	6813	6941	7068	7196	7323	7451	7578	7706	7833	7961	8088	8216	8343	8471	8598	8726	8853	8981	9108	9236	9363	9491	9618	9746	9873	10001	10128	10256	10383	10511	10638	10766	10893	11021	11148	11276	11403	11531	11658	11786	11913	12041	12168	12296	12423	12551	12678	12806	12933	13061	13188	13316	13443	13571	13698	13826	13953	14081	14208	14336	14463	14591	14718	14846	14973	15101	15228	15356	15483	15611	15738	15866	15993	16121	16248	16376	16503	16631	16758	16886	17013	17141	17268	17396	17523	17651	17778	17906	18033	18161	18288	18416	18543	18671	18798	18926	19053	19181	19308	19436	19563	19691	19818	19946	20073	20201	20328	20456	20583	20711	20838	20966	21093	21221	21348	21476	21603	21731	21858	21986	22113	22241	22368	22496	22623	22751	22878	23006	23133	23261	23388	23516	23643	23771	23898	24026	24153	24281	24408	24536	24663	24791	24918	25046	25173	"MA"	"sgl2"
0	0	42	148	255	361	467	573	680	786	892	998	1105	1211	1317	1423	1530	1636	1742	1848	1955	2061	2167	2273	2380	2486	2592	2698	2805	2911	3017	3123	3230	3336	3442	3548	3655	3761	3867	3973	4080	4186	4292	4398	4505	4611	4717	4823	4930	5036	5142	5248	5355	5461	5567	5673	5780	5886	5992	6098	6205	6311	6417	6523	6630	6736	6842	6948	7055	7161	7267	7373	7480	7586	7692	7798	7905	8011	8117	8223	8330	8436	8542	8648	8755	8861	8967	9073	9180	9286	9392	9498	9605	9711	9817	9923	10030	10136	10242	10348	10455	10561	10667	10773	10880	10986	11092	11198	11305	11411	11517	11623	11730	11836	11942	12048	12155	12261	12367	12473	12580	12686	12792	12898	13005	13111	13217	13323	13430	13536	13642	13748	13855	13961	14067	14173	14280	14386	14492	14598	14705	14811	14917	15023	15130	15236	15342	15448	15555	15661	15767	15873	15980	16086	16192	16298	16405	16511	16617	16723	16830	16936	17042	17148	17255	17361	17467	17573	17680	17786	17892	17998	18105	18211	18317	18423	18530	18636	18742	18848	18955	19061	19167	19273	19380	19486	19592	19698	19805	19911	20017	20123	20230	20336	20442	20548	20655	20761	20867	20973	21080	"MI"	"sgl2"
0	0	0	0	0	0	0	0	90	224	358	492	625	759	893	1027	1160	1294	1454	1630	1806	1983	2159	2335	2511	2688	2864	3040	3216	3393	3569	3745	3921	4098	4274	4450	4626	4803	4979	5155	5331	5519	5715	5912	6108	6304	6500	6697	6893	7089	7285	7482	7678	7874	8070	8267	8463	8659	8855	9052	9248	9444	9640	9837	10033	10229	10425	10622	10818	11014	11231	11478	11724	11970	12216	12463	12709	12955	13201	13448	13694	13940	14186	14433	14679	14925	15171	15418	15664	15910	16156	16403	16649	16895	17141	17388	17634	17880	18126	18373	18619	18865	19111	19358	19604	19850	20096	20343	20589	20835	21081	21328	21574	21820	22066	22313	22559	22805	23051	23298	23544	23790	24036	24283	24529	24775	25021	25268	25514	25760	26006	26253	26499	26745	26991	27238	27484	27730	27976	28223	28469	28715	28961	29208	29454	29700	29946	30193	30439	30685	30931	31178	31424	31670	31916	32163	32409	32655	32901	33148	33394	33640	33886	34133	34379	34625	34871	35118	35364	35610	35856	36103	36349	36595	36841	37088	37334	37580	37826	38073	38319	38565	38811	39058	39304	39550	39796	40043	40289	40535	40781	41028	41274	41520	41766	42013	42259	42505	42751	42998	43244	"MN"	"sgl2"
0	0	0	0	0	36	111	198	298	410	535	660	785	910	1035	1160	1285	1410	1535	1660	1785	1910	2035	2160	2285	2410	2535	2660	2785	2910	3035	3160	3285	3410	3535	3660	3785	3910	4035	4160	4285	4410	4535	4660	4785	4910	5035	5160	5285	5410	5535	5660	5785	5910	6035	6160	6285	6410	6535	6660	6785	6910	7035	7160	7285	7410	7535	7660	7785	7910	8035	8160	8285	8410	8535	8660	8785	8910	9035	9160	9285	9410	9535	9660	9785	9910	10035	10160	10285	10410	10535	10660	10785	10910	11035	11160	11285	11410	11535	11660	11785	11910	12035	12160	12285	12410	12535	12660	12785	12910	13035	13160	13285	13410	13535	13660	13785	13910	14035	14160	14285	14410	14535	14660	14785	14910	15035	15160	15285	15410	15535	15660	15785	15910	16035	16160	16285	16410	16535	16660	16785	16910	17035	17160	17285	17410	17535	17660	17785	17910	18035	18160	18285	18410	18535	18660	18785	18910	19035	19160	19285	19410	19535	19660	19785	19910	20035	20160	20285	20410	20535	20660	20785	20910	21035	21160	21285	21410	21535	21660	21785	21910	22035	22160	22285	22410	22535	22660	22785	22910	23035	23160	23285	23410	23535	23660	23785	23910	24035	24160	24285	"MS"	"sgl2"
0	0	0	0	0	29	97	196	327	477	627	777	927	1077	1227	1377	1527	1677	1827	1977	2127	2277	2427	2577	2727	2877	3027	3177	3327	3477	3627	3777	3927	4077	4227	4377	4527	4677	4827	4977	5127	5277	5427	5577	5727	5877	6027	6177	6327	6477	6627	6777	6927	7077	7227	7377	7527	7677	7827	7977	8127	8277	8427	8577	8727	8877	9027	9177	9327	9477	9627	9777	9927	10077	10227	10377	10527	10677	10827	10977	11127	11277	11427	11577	11727	11877	12027	12177	12327	12477	12627	12777	12927	13077	13227	13377	13527	13677	13827	13977	14127	14277	14427	14577	14727	14877	15027	15177	15327	15477	15627	15777	15927	16077	16227	16377	16527	16677	16827	16977	17127	17277	17427	17577	17727	17877	18027	18177	18327	18477	18627	18777	18927	19077	19227	19377	19527	19677	19827	19977	20127	20277	20427	20577	20727	20877	21027	21177	21327	21477	21627	21777	21927	22077	22227	22377	22527	22677	22827	22977	23127	23277	23427	23577	23727	23877	24027	24177	24327	24477	24627	24777	24927	25077	25227	25377	25527	25677	25827	25977	26127	26277	26427	26577	26727	26877	27027	27177	27327	27477	27627	27777	27927	28077	28227	28377	28527	28677	28827	28977	29127	"MO"	"sgl2"
0	0	0	9	37	80	138	203	276	370	492	620	762	909	1056	1202	1349	1496	1642	1789	1935	2079	2208	2338	2467	2596	2726	2855	2985	3114	3243	3373	3502	3631	3761	3890	4020	4149	4278	4408	4537	4666	4796	4921	5045	5170	5294	5418	5542	5666	5791	5915	6039	6163	6287	6412	6536	6660	6784	6908	7033	7157	7281	7405	7529	7654	7778	7902	8026	8150	8275	8399	8523	8647	8771	8896	9020	9144	9268	9392	9517	9641	9763	9879	9995	10110	10226	10341	10457	10572	10688	10804	10919	11035	11150	11266	11381	11497	11613	11728	11844	11959	12075	12190	12306	12422	12537	12653	12768	12884	12999	13115	13231	13346	13462	13577	13693	13808	13924	14040	14155	14271	14386	14502	14618	14733	14849	14964	15080	15195	15311	15427	15542	15658	15773	15889	16004	16120	16236	16351	16467	16582	16698	16813	16929	17045	17160	17276	17391	17507	17622	17738	17854	17969	18085	18200	18316	18431	18547	18663	18778	18894	19009	19125	19241	19356	19472	19587	19703	19818	19934	20050	20121	20233	20345	20457	20569	20682	20794	20906	21018	21130	21242	21354	21466	21579	21691	21803	21915	22027	22139	22251	22363	22476	22588	22700	22812	22924	23036	23148	23260	"MT"	"sgl2"
0	0	0	0	0	0	0	0	55	143	236	361	486	611	737	891	1062	1233	1404	1575	1746	1917	2088	2259	2430	2601	2772	2943	3114	3285	3456	3627	3798	3969	4140	4311	4482	4653	4824	4995	5166	5337	5508	5679	5850	6021	6192	6363	6534	6705	6876	7047	7218	7389	7560	7731	7902	8073	8244	8415	8586	8757	8928	9099	9270	9441	9612	9783	9954	10125	10296	10467	10638	10809	10980	11151	11322	11493	11664	11835	12006	12177	12348	12519	12690	12861	13032	13203	13374	13545	13716	13887	14058	14229	14400	14571	14742	14913	15084	15255	15426	15597	15768	15939	16110	16281	16452	16623	16794	16965	17136	17307	17478	17649	17820	17991	18162	18333	18504	18675	18846	19017	19188	19359	19530	19701	19872	20043	20214	20385	20556	20727	20898	21069	21240	21411	21582	21753	21924	22095	22266	22437	22608	22779	22950	23121	23292	23463	23634	23805	23976	24147	24318	24489	24660	24831	25002	25173	25344	25515	25686	25857	26028	26199	26370	26541	26712	26883	27054	27225	27396	27567	27738	27909	28080	28251	28422	28593	28764	28935	29106	29277	29448	29619	29790	29961	30132	30303	30474	30645	30816	30987	31158	31329	31500	31671	31842	32013	32184	32355	32526	"NE"	"sgl2"
